SIC	YEAR	EMP	PAY	PRODE	PRODH	PRODW	VSHIP	MATCOST	VADD	INVEST	INVENT	ENERGY	CAP	EQUIP	PLANT	PISHIP	PIMAT	PIINV	PIEN	DTFP5	TFP5	DTFP4	TFP4
2861	81	4.7	78.7	4	8.3	60.7	643.2	360.1	291.1	37.4	140.8	38.4	542.4	324.5	217.9	0.724	0.922	0.901	1.16	0.29407	131689	0.29275	132162
2861	82	4.5	82.5	3.5	7.5	56.7	624.2	409.2	215.5	40.2	159.7	44.1	548.6	329.6	219	0.709	0.928	0.943	1259	-0.08769	120633	-0.08877	120935
2861	83	3.6	86.6	2.6	5.2	58.7	603.7	438.3	161.3	26.3	153.5	39.7	545.8	327.6	218.2	0.716	0.943	0.951	1283	-0.04087	115802	-0.04428	115697
2861	84	4.4	88.6	3.3	7.1	61.7	669	431	256.3	26.6	158.9	35.3	531.2	316.3	214.9	0.882	0.987	0.951	1281	-0.09103	105726	-0.09188	10554
2861	85	3.3	64.9	2.6	5.5	46.9	514.2	340.8	172.1	25	110.9	27.9	523	310.5	212.5	1102	1021	0.953	1236	-0.26728	0.80929	-0.26648	0.80852
2861	86	2.9	63.7	2.3	4.9	44.8	493.1	287.8	205.5	19.5	103.6	24.3	508.1	300.5	207.6	0.949	0.965	0.978	1066	0.20021	0.98868	0.20113	0.98864
2861	87	2.6	57.4	2.1	4.1	42	486.5	275.4	212.6	35.2	98.3	21.4	492.7	289.4	203.3	1	1	1	1	0.01139	1	0.01143	1
2861	88	2.7	61.1	2.2	4.3	44.6	566.2	299.8	284.7	19.8	122.3	22.5	497.1	296.8	200.3	1067	1059	1045	0.969	0.06492	106708	0.06481	106696
2861	89	2.7	65.9	2.1	4.3	46.4	668.9	345.9	327.3	24.7	126.2	22	484.9	288.4	196.5	1087	1107	1081	1.02	0.99848	117912	0.10043	117968
2861	90	2.5	59.9	2	3.8	41.4	642.9	304.9	340.5	40.2	123.6	19.7	478.2	284.8	193.4	1.07	1123	1123	1065	0.06497	125827	0.065	12589
2861	91	2.5	63.6	2	4	44.1	711.4	360.9	363	19.8	139.3	23.5	485.9	296.2	189.7	1121	1131	1153	1071	-0.03449	121562	-0.0345	121621
2861	92	2.5	67.8	1.9	4	47	734.6	352.1	379	42.8	133.2	25.3	474.8	288.4	186.4	1142	1157	1171	1064	0.04179	126749	0.04145	126768
2861	93	2.6	72.1	2	4.2	47.7	738.8	373.7	362.1	33.4	145	27.5	483.4	300.6	182.8	1.18	1209	1187	1094	-0.0451	121161	-0.04524	12116
2861	94	3.3	95.1	2.5	5.1	64.9	890.6	414.5	478.6	45.1	174.8	30.3	482.2	304.1	178.1	1217	1234	1.21	1042	0.09402	133104	0.09367	133058
2861	95	2.9	89.2	2.3	4.9	61.9	816.9	338.3	479.2	31.8	170.8	23.2	489	315.2	173.8	1278	1287	1241	0.984	-0.02084	130359	-0.02113	130275
2861	96	2.9	88.4	2.2	5.1	60.5	808.7	379.1	440.5	26.6	182.1	26.1	484.3	316	168.3	1278	1269	1255	1194	-0.0717	12134	-0.07048	121409
2861	97	0	0	0	0	0	0	0	0	0	0	0	476.6	314.4	162.2	1347	1294	0	0	0	0	0	
2865	58	29.7	176.5	20.4	40.8	111.6	1018	581.6	430.6	84.4	179.4	32.1	3421	1808.5	1612.5	0.3	0.247	0.31	0.157	0	0.74529	0	0.75285
2865	59	30.4	190	21.1	43.6	121.9	1201.5	661.9	545.5	77.3	180.5	34.7	3466.6	1777.6	1689	0.301	0.25	0.314	0.162	0.08469	0.81116	0.08599	0.82045
2865	60	30.4	195.7	20.8	42.1	123.5	1216.3	685.1	551.3	103.4	193.6	37.3	3614	1831	1783	0.308	0.253	0.319	0.168	-0.03316	0.7847	-0.03338	0.79352
2865	61	29	196.1	19.6	40.5	122.6	1226	668.3	567.6	74.1	200.4	40	3799.7	1908	1891.7	0.304	0.252	0.318	0.165	0.02539	0.80488	0.02344	0.81234
2865	62	27.9	195.5	18.9	38.6	120.8	1243.5	679.2	568.2	84.5	185.7	42.6	3813.4	1890.9	1922.5	0.291	0.252	0.32	0.172	0.05543	0.85075	0.05533	0.85855
2865	63	28.8	210.8	19.5	40	129.9	1307.6	696.1	646	110.6	221.8	42.7	3941.6	1942.4	1999.2	0.278	0.253	0.325	0.171	0.06916	0.91168	0.06938	0.92023
2865	64	29.3	220.1	19.3	39.9	133.5	1386.2	731.4	662.5	107.3	219.7	48.5	4134.7	2054.1	2080.6	0.268	0.254	0.329	0.165	0.05403	0.96228	0.05178	0.96914
2865	65	30.6	240.9	20.5	42.9	146.8	1556.9	853.4	727.6	97.4	243.2	54.5	4355.6	2160.9	2194.7	0.27	0.257	0.335	0.163	0.00832	0.97033	0.00862	0.97753
2865	66	30.2	249.1	20.6	43.9	155	1664.1	894.2	794.8	94.6	258.2	60.7	4567.7	2259.9	2307.8	0.276	0.261	0.344	0.165	0.01544	0.98542	0.01395	0.99126
2865	67	31	260.4	20.8	43	158.1	1713.5	947.2	791	145.5	273.9	67	4630.7	2269.7	2361	0.279	0.265	0.358	0.152	-0.00651	0.97903	-0.01042	0.98099
2865	68	31.2	275	21	43.5	169.6	1838.9	1015.4	837.3	109.3	289.6	73.5	4858.4	2386	2472.4	0.273	0.269	0.372	0.15	0.04871	102789	0.04692	102811
2865	69	31.9	300.4	21.3	45.1	184.9	1929.2	1056.8	904.9	150.4	317	80.2	4852.9	2359.5	2493.4	0.269	0.274	0.387	0.152	0.0475	10779	0.04553	107601
2865	70	31.2	304.8	20.4	42.6	182.9	1935	1045	914.8	294.5	331.2	87.1	5078.2	2488.4	2589.8	0.272	0.282	0.409	0.158	0.00772	108625	0.00436	108072
2865	71	31	327.8	20.5	43	201.9	2108.9	1130.6	1025.2	291.7	385.9	94.1	5530.5	2766.6	2763.9	0.272	0.29	0.431	0.172	0.03128	112076	0.03352	111756
2865	72	29.2	330.3	19.2	39.6	197.8	2198.6	1208.5	989.3	169.2	368.7	96.2	5881.9	2989.6	2892.3	0.271	0.296	0.446	0.187	0.00863	113048	0.01211	113118
2865	73	30.4	360.6	19.5	40.6	214.1	2609.5	1384.7	1224.8	210.7	390.1	114.3	6009.7	3089.5	2920.2	0.283	0.312	0.456	0.21	0.06826	121034	0.06898	121197
2865	74	28.6	379.2	18.9	39.6	230.5	3728.5	2299.1	1573.7	336.7	649	190.7	6342.4	3372.8	2969.6	0.483	0.426	0.494	0.31	-0.30073	0.89599	-0.29904	0.89871
2865	75	28.8	422.2	18.4	37.6	251.2	4194.3	2704.8	1469.5	454.3	641.8	261.3	6774.7	3732.9	3041.8	0.591	0.538	0.568	0.379	-0.05197	0.85061	-0.05668	0.84918
2865	76	28.8	460.1	18.4	37.1	272.9	5123.3	3264	1946.6	469.6	737.3	333.7	7323	4178.4	3144.6	0.621	0.576	0.603	0.476	0.05173	0.89576	0.05408	0.89637
2865	77	36.7	651.4	23.9	47.9	381.1	6164.1	3814.6	2401.4	463.8	877.4	395	7794.1	4538.1	3256	0.634	0.595	0.652	0.54	0.04564	0.9376	0.04656	0.93909
2865	78	35.9	688.9	23	47	396.2	6243.2	4000.5	2232.4	466.6	859.5	411.1	7914	4624.5	3289.5	0.626	0.634	0.697	0.598	0.03203	0.96811	0.0323	0.96992
2865	79	33.4	717.3	21.6	43.4	409.2	7076.7	4561.9	2664.5	380.6	922	446.4	8148.6	4778.9	3369.7	0.811	0.767	0.755	0.752	-0.09434	0.88095	-0.09409	0.88282
2865	80	34.7	812.9	21.9	43.1	442.6	8668.7	5998.7	2713.5	473.3	1057.5	572.5	8142	4767.9	3374.1	1016	0.978	0.83	0.939	-0.04597	0.84137	-0.04596	0.84316
2865	81	31.8	812	19.5	38.9	450.5	9278.3	6345.4	2997.1	508.2	1121.2	630.6	8276.7	4882.6	3394.1	1108	1114	0.9	1065	0.03544	0.87173	0.0353	0.87346
2865	82	28.3	764	16.5	33.6	414.2	8286.3	5821.6	2280.5	517.5	1235.9	735.8	8322.3	4909.2	3413.1	1045	1.12	0.942	1243	0.01632	0.88607	0.01662	0.8881
2865	83	27.4	782.8	16.1	32.4	426.9	8447.7	5794.6	2565.6	574.7	1220.8	700.3	8182.1	4792.9	3389.2	1037	1108	0.95	1258	0.03072	0.91371	0.03	0.91515
2865	84	24.2	731.3	14.4	29.6	411	8783.5	5936.3	2844.9	296.1	1286.8	634.3	8160.5	4783.8	3376.7	1057	1124	0.95	1268	0.02498	0.93683	0.0238	0.93718
2865	85	24.2	758.7	14.1	28.5	409.3	9172.7	6038.8	3001.3	413.1	1303.1	644.6	7920.1	4594.8	3325.3	1041	1106	0.953	1225	0.04436	0.97931	0.0445	0.97983
2865	86	22.8	765.4	13.1	27.3	411.8	7664.6	4687.4	2866.3	354.9	1038	474	7739.8	4483.8	3256	0.969	0.979	0.978	1048	-0.0143	0.96541	-0.01442	0.9658
2865	87	22.8	786.6	13.4	27.6	434.9	8859.4	5502.7	3414.2	378.8	1120	436.7	7570.7	4377.3	3193.4	1	1	1	1	0.0352	1	0.0348	1
2865	88	23.9	877.8	13.9	29.5	472.3	10301.9	6121.7	4252.5	428.3	1306.8	489	7479.2	4345.9	3133.3	1105	1048	1045	0.961	0.01304	101313	0.01282	10129
2865	89	22.8	873.6	13.9	29.5	482.1	10812	7020.7	3794.2	584.9	1329.7	514.2	7427.3	4362.7	3064.6	1185	1104	1081	1014	-0.06836	0.94619	-0.06794	0.94637
2865	90	23	910.9	13.9	29.6	498.4	10892.6	7027.7	3980.1	954.9	1467.4	474.4	7517.8	4510.4	3007.4	1.18	1131	1122	1065	0.022	0.96724	0.0224	0.96781
2865	91	23.5	962	14.1	30.9	524.2	10651.8	6796.4	3830.3	713.9	1408.2	475.3	7928.9	4727.9	3201	1166	1127	1.15	1064	-0.0089	0.95867	-0.00899	0.95914
2865	92	22.2	934.6	13.2	29.1	497.5	9572.8	6311.4	3333	540.7	1394.2	423.1	8089.1	4938.7	3150.4	1159	1118	1169	1056	-0.0583	0.90437	-0.05818	0.90493
2865	93	23.3	1028.1	13.4	28.9	527.9	10177	6457.2	3710.6	669.5	1458.5	482	8074.8	4991.9	3082.9	1176	1127	1186	1087	0.03355	0.93523	0.03335	0.93561
2865	94	22.7	1018.3	13.1	28.9	526.3	11151.8	6971	4190	588.9	1407.3	456.5	8148.8	5128.3	3020.5	1192	1147	1209	1043	0.03953	0.97294	0.03975	0.97356
2865	95	22.6	1023.5	13.2	28.6	530.2	12419	7157.2	5382.1	844.6	1463.3	406.6	8122.4	5183.9	2938.5	1293	1214	1.24	1001	0.04667	101942	0.04693	102033
2865	96	22.8	1086.7	13.2	29.4	555.7	12123.9	7366.5	4724.8	1032.9	1476.8	554.8	8299.7	5417.4	2882.3	1.23	1247	1254	1183	0.01636	103623	0.01566	103644
2865	97	0	0	0	0	0	0	0	0	0	0	0	8627.2	5817.3	2809.9	1175	1248	0	0	0	0	0	
2869	58	90.5	600.5	60.5	121.2	365.9	3965.1	1971.7	1998.9	395.3	542.5	130.1	17112.4	9711.2	7401.2	0.348	0.235	0.309	0.182	0	0.6245	0	0.6261
2869	59	88.4	620.1	60.8	121.2	383	4502.5	2196.3	2356.5	264.3	528.1	146.4	17253.8	9420.7	7833.1	0.348	0.236	0.312	0.189	0.07751	0.67483	0.07774	0.67671
2869	60	90	650.7	62	123.4	396.6	4630.8	2293.2	2441	341.7	565.4	162.6	17498.6	9331.5	8167.1	0.347	0.239	0.317	0.201	0.00855	0.68063	0.00845	0.68245
2869	61	93.7	708.5	63.6	129.9	437.8	4868.2	2375.7	2579.4	423.6	600.9	178.8	17828.7	9282.9	8545.8	0.336	0.239	0.316	0.199	0.05004	0.71555	0.0495	0.71709
2869	62	93.1	719.8	63	127.7	438.9	5361.7	2541.1	2891.8	310	626.1	195	18169.7	9311.7	8858	0.327	0.239	0.318	0.21	0.08539	0.77934	0.08562	0.78119
2869	63	95.8	764.2	62.9	127.8	453.9	5801.7	2751.9	3128.9	435.6	662	222	18409.9	9245.9	9164	0.319	0.24	0.323	0.21	0.05821	0.82605	0.0579	0.82776
2869	64	96.8	798.6	63.2	130.5	476.3	6239	2952.2	3395.5	529.3	694.4	245.2	19019.5	9525.7	9493.8	0.311	0.24	0.327	0.201	0.04967	0.86812	0.04915	0.86945
2869	65	100.8	849.6	67.2	137.2	508.5	7017.8	3285.7	3911.2	691.2	793.6	268.8	20116.8	10035.9	10080.9	0.312	0.242	0.333	0.199	0.04155	0.90495	0.04152	0.90631
2869	66	104.5	915	69.2	140.6	537.5	7616.9	3650	4164.5	939	877.2	293.3	21820.1	10899.5	10920.6	0.313	0.246	0.342	0.201	-0.00058	0.90442	-0.00047	0.90589
2869	67	104	933.5	68	138.2	548.7	7553.5	3600.8	4191.5	870.8	920.7	318.4	23692.3	11886.9	11805.4	0.317	0.249	0.356	0.184	-0.03892	0.8699	-0.04147	0.86908
2869	68	107.5	1019.1	69.1	143.6	596.6	8199.1	3945.7	4444.1	979.5	941.4	344.1	25267.5	12703.7	12563.8	0.314	0.253	0.37	0.181	0.02402	0.89105	0.02369	0.88992
2869	69	110.6	1122	71.3	148.6	649.5	8552.7	4213.6	4615.2	809.7	1062.6	370.5	26381.3	13225.1	13156.2	0.299	0.258	0.385	0.184	0.04853	0.93536	0.04831	0.93397
2869	70	113	1204.9	71.9	147.6	686.8	9049.8	4477.3	4811.1	849.4	1184.4	397.6	27563.7	13835.4	13728.3	0.298	0.266	0.407	0.192	0.0265	0.96048	0.02654	0.95909
2869	71	109	1252.6	69.2	140.6	710.5	9630.2	4619	5112.2	780.8	1182.3	425.3	28139.7	13997	14142.7	0.297	0.274	0.43	0.206	0.06227	10222	0.06236	10208
2869	72	112.3	1381.5	70.8	143	787	10862.6	5307.9	5643.1	775.8	1218	469.5	28270.5	13951.2	14319.3	0.295	0.279	0.445	0.224	0.06177	108733	0.06327	108747
2869	73	112.5	1471.3	72.1	147.9	854.7	12679.6	6351.7	6511.7	898.5	1313.3	559.4	28804.8	14342	14462.8	0.318	0.296	0.456	0.245	0.01149	10999	0.01188	110047
2869	74	112.7	1645.4	72.1	148.2	933.7	19006.3	10738.2	8852.3	1444	2208.1	919.3	30191.3	15508.9	14682.4	0.48	0.413	0.493	0.328	-0.12665	0.96905	-0.12681	0.96941
2869	75	114.9	1807.9	71	142.5	1000.6	21049.6	12010.9	9300.2	1919.8	2529.9	1141.9	31971.4	16969.5	15001.9	0.634	0.517	0.567	0.425	-0.13215	0.84909	-0.13311	0.84859
2869	76	119.3	2060.3	74.9	152.4	1172	25543.7	14927.9	11029.3	2494.4	2853.7	1577.6	34157.5	18707	15450.5	0.661	0.552	0.601	0.518	0.03785	0.88184	0.03809	0.88153
2869	77	122.4	2327.8	76.9	159	1340.4	30030.7	17919.4	12532.2	3109.3	3305.8	1550.2	36833.8	20758.5	16075.3	0.68	0.573	0.65	0.626	0.02023	0.89987	0.02001	0.89934
2869	78	123.9	2550.4	76.5	159	1448.6	32471.5	19132.7	13354	2569.1	3222	2075.1	38905.6	22347.6	16558	0.728	0.613	0.696	0.689	-0.00954	0.89133	-0.00827	0.89194
2869	79	125.9	2828.5	78.2	162.4	1619.9	41559	24420.7	18144.2	2819.3	3821.5	2475.2	40547.6	23503.6	17044	0.885	0.752	0.754	0.795	0.0131	0.90308	0.01306	0.90366
2869	80	127.3	3105.4	76.9	156.8	1698.9	46803.2	30837.8	16197	2830.5	4733.2	2731.5	41788.1	24397.6	17390.5	1118	0.982	0.828	0.974	-0.1035	0.81428	-0.1036	0.81473
2869	81	122.7	3316.6	73.6	153.6	1817.7	52065.9	35545.2	16696.6	3309.3	5154.3	3038.7	43035.9	25368.4	17667.5	1217	1141	0.898	1077	0.02084	0.83143	0.02081	0.83186
2869	82	122.5	3554.8	71.3	144.7	1902.5	43023.7	28940.7	12831.5	3269.9	5890.5	2962.9	44105.9	26117.7	17988.2	1157	1147	0.94	1194	-0.00248	0.82938	-0.00251	0.82978
2869	83	116.9	3603.8	68.8	141.1	1971.5	44808	29544.7	14566.8	2285.9	5674.4	3066.9	43881.7	25852.7	18029	1.12	1132	0.949	1251	0.05558	0.87678	0.05535	0.877
2869	84	112.7	3750.2	66.1	136.4	2015.2	47013.2	31518.3	14871.7	1993.4	5840.5	3421.3	42922.4	25054.3	17868.1	1163	1145	0.95	1.25	-0.01716	0.86186	-0.01677	0.86242
2869	85	105	3620.9	61.2	126.6	1944.3	43653.5	28756.6	13823.4	1940.1	5322	2983.5	42117.6	24417.9	17699.7	1137	1122	0.953	1211	0.00653	0.86751	0.00632	0.86789
2869	86	95	3431	56.2	117	1871.3	36923.3	22674.4	13784.3	1735.4	4523.5	2075.9	40897.2	23590.4	17306.8	0.974	0.978	0.978	1069	0.06863	0.92914	0.06786	0.92883
2869	87	100.3	3697.2	57.9	122.4	1962.2	41812.1	24225.5	17526.4	1985.9	4830	2311.6	39868.5	22906.2	16962.3	1	1	1	1	0.0735	1	0.07383	1
2869	88	97.1	3717.2	56.9	122.3	2032.6	49103.6	27102.2	22448.1	2753.6	5362.5	2329.5	39385.5	22733.9	16651.6	1109	1048	1045	0.972	0.02663	102698	0.02669	102705
2869	89	97.9	3944.8	58.3	125.1	2148.4	54512.4	29433.1	25299.1	3484.2	5710	2461.5	39596	23279.5	16316.5	1.18	1104	1081	1018	0.02329	105119	0.02338	105134
2869	90	100.3	4216.3	58.8	126.2	2263.2	54160	30091	24492.4	4156.2	6299.2	2549.1	40416.6	24345.4	16071.2	1165	1131	1124	1058	-0.00228	104879	-0.00227	104895
2869	91	101	4403	58.4	125	2326.5	53069.3	30671.3	22248	4537.6	6047	2358.8	41733.3	25880.5	15852.8	1201	1127	1154	1061	-0.07584	0.9722	-0.0755	0.97268
2869	92	100.1	4504.8	57.4	126.3	2408.8	54254.2	31860.6	22511.7	4216.6	6188.4	2550.5	43213.6	27600.4	15613.2	1.2	1118	1173	1053	-0.016	0.95676	-0.01612	0.95712
2869	93	97.5	4503	57.5	127	2414.9	53364.2	30666.7	22674.8	3358.3	6134.2	2882.3	44223.4	28906.7	15316.7	1236	1127	1189	1084	-0.02433	0.93377	-0.02471	0.93376
2869	94	89.8	4520.9	52.9	116.7	2419.6	58053.6	33210.9	24912.8	2919.8	5878.7	2857.1	44313.8	29334.8	14979	1.29	1147	1212	1033	0.01177	0.94482	0.01186	0.9449
2869	95	92.6	4814.4	54.2	119	2504.8	63493.3	35399	28460.3	4046.5	6304.5	2697.1	43886.8	29352.3	14534.5	1443	1214	1242	0.971	-0.02528	0.92124	-0.02526	0.92134
2869	96	100.3	5589.9	59.3	128.7	2860.3	62739.3	39189.6	23720.5	5209.5	6918.4	3348.6	44391	30290.8	14100.2	1.44	1247	1257	1183	-0.06424	0.86392	-0.06382	0.86438
2869	97	0	0	0	0	0	0	0	0	0	0	0	45855.9	31999.9	13856	1474	1248	0	0	0	0	0	
2873	58	13.8	85.1	9	18.3	50.8	435.2	202.3	233.3	24.8	46.5	47.9	1205.2	530.5	674.7	0.571	0.243	0.311	0.185	0	0.5693	0	0.56452
2873	59	13.8	89.4	9.1	18.7	53.2	488.8	223.5	268.4	22.2	49.9	48.4	1247.9	546.8	701.1	0.575	0.246	0.316	0.193	0.05069	0.5989	0.05587	0.59696
2873	60	13.8	93.3	9	18.5	54.6	495.5	228	270.1	29.1	52.1	48.8	1296.2	565.4	730.8	0.584	0.25	0.321	0.205	-0.01946	0.58735	-0.01759	0.58655
2873	61	13.1	92.2	8.5	17.4	53.5	497.7	227.1	271.7	25.8	51.4	49.3	1404.8	629	775.8	0.583	0.251	0.32	0.211	-0.00908	0.58205	-0.00879	0.58142
2873	62	13.1	94.4	8.4	17.4	54.9	527.8	241.7	289.2	24.6	54.5	49.7	1389	604.1	784.9	0.579	0.253	0.322	0.218	0.04142	0.60666	0.04319	0.60708
2873	63	12.9	95.3	8.4	17	55.7	567.4	256.1	310.5	25.8	52.8	51.3	1485.4	624.5	860.9	0.576	0.252	0.327	0.221	0.02918	0.62462	0.02997	0.62555
2873	64	12.6	96.2	8.1	16.9	56.2	607	266.3	342.4	39.4	54.4	52.5	1526.2	611.2	915	0.58	0.252	0.332	0.216	0.03323	0.64572	0.03311	0.64661
2873	65	12.3	96	8.1	16.7	56	622	286.9	339.7	56.8	62.2	53.8	1673.8	702	971.8	0.584	0.257	0.338	0.216	-0.03851	0.62133	-0.03791	0.62255
2873	66	12.4	99.4	8.1	16.4	58.7	644.9	310.4	339	63.8	68.5	55	1721.5	729.4	992.1	0.58	0.259	0.348	0.218	-0.00201	0.62008	-0.0008	0.62206
2873	67	12.9	106.3	8.3	16.9	61.5	698.2	324.1	379.4	49.5	79.4	56.3	1888.9	840.7	1048.2	0.575	0.265	0.361	0.217	0.03695	0.64342	0.03678	0.64536
2873	68	13.1	113.8	8.3	16.9	64	722.1	334.4	387.7	48	77.3	57.5	1896.5	812.7	1083.8	0.514	0.267	0.375	0.218	0.13026	0.73293	0.13042	0.73527
2873	69	13.7	127.9	8.6	17.6	70.9	770.6	358.7	416.1	51.1	87.3	58.8	1989.5	835.7	1153.8	0.433	0.266	0.393	0.221	0.17491	0.87303	0.17628	0.87701
2873	70	13.3	130.5	8.4	16.9	72.5	756.6	351.6	415.4	53	92.4	60.1	1996	844.4	1151.6	0.419	0.271	0.415	0.228	0.03868	0.90746	0.03812	0.91109
2873	71	12.2	127.1	7.7	15.6	71.6	741.2	342.1	403.1	45.1	93.4	61.4	2021.3	862.1	1159.2	0.435	0.283	0.437	0.242	-0.01514	0.89383	-0.01573	0.89687
2873	72	9.4	104.3	6.1	13.2	64.3	799.4	362.7	447.6	33.2	116.2	111.5	2044.2	875.5	1168.7	0.432	0.29	0.45	0.259	0.10626	0.99403	0.09668	0.98791
2873	73	9.2	113.1	6.3	13.8	74.3	970.4	448	500.2	104.4	106.9	132.9	2095.1	911.6	1183.5	0.457	0.306	0.461	0.282	0.0561	105139	0.05752	10464
2873	74	10.1	132.6	7.1	14.8	84.8	1789.4	671.1	1141.3	155.6	152.1	187.5	2330.6	1095.5	1235.1	0.766	0.431	0.499	0.356	0.01366	106585	0.01239	105944
2873	75	10.6	160.8	7.1	15.2	98.8	2500.3	968.9	1582.4	400	238.4	278.3	2725.4	1442.1	1283.3	1076	0.577	0.574	0.451	-0.12182	0.9436	-0.12521	0.93476
2873	76	11.3	189.8	7.4	16.7	115.8	2384.5	1171.7	1238.6	604.7	290.9	348.1	3332.3	1923.4	1408.9	0.938	0.576	0.61	0.524	-0.10414	0.85028	-0.99841	0.84594
2873	77	12.1	207.9	7.9	17.1	128.4	2603.4	1447.3	1204.7	734.4	378	423.5	4181.6	2637.4	1544.2	0.957	0.6	0.66	0.714	-0.11295	0.75947	-0.11495	0.75408
2873	78	12.1	225.5	7.5	15.9	132.8	2661.9	1586.1	1073.4	300.6	382.1	467.7	4883.3	3253.1	1630.2	0.94	0.638	0.704	0.75	-0.03031	0.73679	-0.02962	0.73207
2873	79	11.1	221.6	7.1	15	135.4	2673.3	1651.8	987.2	197.1	327.4	486.6	4922	3268.9	1653.1	0.978	0.751	0.761	0.873	0.04379	0.76978	0.04415	0.76512
2873	80	11	242.9	7.2	15.2	149.1	3423.3	2059.3	1381.1	114.2	356.8	591.3	4934.8	3274.7	1660.1	1154	0.951	0.837	1039	0.09044	0.84264	0.09142	0.83836
2873	81	10.7	269.7	6.8	15.2	155.9	3662.9	2394.8	1373.1	151.8	457.6	703.2	4931.7	3304.1	1627.6	1298	1094	0.907	1118	-0.05852	0.79474	-0.05732	0.79166
2873	82	10.4	268.1	6.3	13.5	156.3	3391.1	2395.3	981	145.3	511.8	671.8	4609.3	3009	1600.3	1282	1124	0.949	1224	-0.02483	0.77525	-0.02632	0.77109
2873	83	8.7	231	5.1	10.8	131.5	2950.2	2006.8	913.2	55.3	483.5	560.2	4327.3	2774.9	1552.4	1223	1112	0.956	1306	0.05432	0.81852	0.05193	0.81219
2873	84	8.5	244	5.2	10.8	136.8	3574.8	2346.3	1307.1	77.9	524.1	691.9	4122.3	2611.2	1511.1	1268	1119	0.954	1288	0.0683	0.87638	0.07096	0.87192
2873	85	8.7	259.5	5.4	11	149.8	3469.6	2393.9	1086.3	112.5	544.7	713.6	3921.6	2448.9	1472.7	1223	1.1	0.953	1241	-0.00781	0.86956	-0.00679	0.86602
2873	86	6.6	202.4	4	8.8	114.1	2177.6	1433.6	626.6	84.9	358.6	474.2	3740.6	2313.7	1426.9	1038	0.987	0.978	1093	-0.00229	0.86757	0.00148	0.86731
2873	87	7.4	222.8	4.5	9.6	125.2	2447.2	1503.5	874.7	36.9	348.6	458.3	3485.2	2096.8	1388.4	1	1	1	1	0.14206	1	0.14236	1
2873	88	7.2	222	4.4	9.6	124.4	2761.1	1626.4	1173.2	48.1	359.1	473.5	3285.8	1941.3	1344.5	1165	1049	1046	0.974	-0.03052	0.96994	-0.0308	0.96967
2873	89	7	231.6	4.4	9.7	136.1	2866	1724.4	1156.8	122.7	396.8	503.3	3108.8	1806.7	1302.1	1186	1083	1082	1022	0.02335	0.99285	0.02359	0.99282
2873	90	7.5	253.6	4.8	10.4	143.5	3113.4	1905.3	1213.3	99.4	435.8	494.8	3015.3	1745.6	1269.7	1172	1115	1125	1.06	0.05515	104914	0.05678	105082
2873	91	7.3	260.2	4.7	10.3	152.1	3238.1	1982.1	1290.5	220.1	444.4	469.2	2902.9	1668.6	1234.3	1237	1103	1153	1064	-0.03307	101502	-0.0321	101762
2873	92	7	257.6	4.7	10.1	158.1	3174.6	1871.7	1262.5	208.8	407.1	403	2904.8	1632.2	1272.6	1191	1073	1.17	1058	0.04016	105661	0.04067	105986
2873	93	7	270.4	4.7	10.3	165.9	3467.1	2118.8	1341.6	186	392.4	455.1	2895.3	1664.6	1230.7	1.23	1059	1185	1089	-0.02627	102921	-0.02632	103232
2873	94	8	308.1	5.4	11.8	197	4246.1	2251.2	1965.6	174.6	388.4	498.2	2858.1	1670.2	1187.9	1386	1091	1207	1034	0.06066	109357	0.06039	109659
2873	95	7.3	300.2	5.1	11.7	191.5	4445.9	1998.4	2462.6	175.8	344.7	447.3	2807.3	1658.3	1149	1588	1144	1237	0.967	0.00618	110036	0.00401	1101
2873	96	7.5	313.6	5.1	11.6	196.6	4375.7	2109.8	2319	304.7	404	636.4	2758.1	1657.2	1100.9	1607	1216	1251	1.2	-0.01633	108253	-0.01828	108105
2873	97	0	0	0	0	0	0	0	0	0	0	0	2819.6	1759.9	1059.7	1621	1216	0	0	0	0	0	
2874	58	19.1	82	14.3	29.4	56.9	615.4	408.1	206.2	25	98.9	26.7	1206.2	527.7	678.5	0.373	0.243	0.311	0.159	0	0.71537	0	0.71462
2874	59	20.3	89.9	15.5	32.5	63.9	707.9	468.9	245.9	32.5	109.4	29.2	1249.9	544.7	705.2	0.376	0.246	0.316	0.161	0.03035	0.73741	0.03158	0.73755
2874	60	20.6	93.5	15.6	32.7	64.9	722.9	476.2	257.7	41.2	124.6	31.7	1333.1	584.2	748.9	0.38	0.25	0.321	0.168	-0.00393	0.73452	-0.00489	0.73395
2874	61	20.4	95.2	15.4	32.4	65.2	729.4	495.2	241.5	48.7	136.6	34.3	1482.4	672.6	809.8	0.385	0.251	0.32	0.167	-0.04691	0.70086	-0.04816	0.69944
2874	62	20	99.1	15	31.7	67.9	789.3	532.8	257.2	55.5	148.2	36.9	1534.7	692.2	842.5	0.385	0.253	0.322	0.172	0.02936	0.72174	0.02991	0.72068
2874	63	20.3	105.1	15	32.1	72.3	879.8	584.1	297.8	45.7	148.2	35.5	1731.8	771.7	960.1	0.392	0.252	0.327	0.173	-0.00521	0.71799	-0.00209	0.71917
